Pnumber,Nnumber,NuclideName,Half-Life,HalfLifeUnits,DecayType
70,108,178Yb,74,m,B- = 100.00
70,107,177Yb,1.911,h,B- = 100.00
70,107,177Yb,6.41,s,IT = 100.00
70,106,176Yb,0,0,0
70,106,176Yb,11.4,s,IT = 100.00
70,115,185Yb,160,ns,B- = 100.00
70,114,184Yb,160,ns,B- = 100.00
70,113,183Yb,222,ns,B- = 100.00
71,102,173Lu,1.37,y,EC = 100.00
71,101,172Lu,6.7,d,EC = 100.00
71,101,172Lu,3.7,m,IT = 100.00
71,104,175Lu,0,0,0
71,103,174Lu,3.31,y,EC = 100.00
71,103,174Lu,142,d,IT = 99.38
71,103,174Lu,142,d,EC = 0.62
71,106,177Lu,6.647,d,B- = 100.00
71,106,177Lu,160.44,d,B- = 78.60
71,106,177Lu,160.44,d,IT = 21.40
71,106,177Lu,6,us,IT = 100.00
71,105,176Lu,3.76E+10,y,B- = 100.00
71,105,176Lu,3.664,h,B- = 99.90
71,105,176Lu,3.664,h,EC = 0.09
71,108,179Lu,4.59,h,B- = 100.00
71,108,179Lu,3.1,ms,IT = 100.00
71,107,178Lu,28.4,m,B- = 100.00
71,107,178Lu,23.1,m,B- = 100.00
71,109,180Lu,5.7,m,B- = 100.00
71,111,182Lu,2,m,B- = 100.00
71,110,181Lu,3.5,m,B- = 100.00
71,100,171Lu,8.24,d,EC = 100.00
71,100,171Lu,79,s,IT = 100.00
71,113,184Lu,19,s,B- = 100.00
71,112,183Lu,58,s,B- = 100.00
71,115,186Lu,160,ns,B- = 100.00
71,114,185Lu,160,ns,B- = 100.00
71,117,188Lu,160,ns,B- = 100.00
71,117,188Lu,160,ns,BN ?
71,116,187Lu,160,ns,B- = 100.00
71,116,187Lu,160,ns,BN ?
71,87,158Lu,10.6,s,EC = 99.09
71,87,158Lu,10.6,s,A = 0.91
71,86,157Lu,6.8,s,A> = 0.00
71,86,157Lu,4.79,s,EC = 94.00
71,86,157Lu,4.79,s,A = 6.00
71,89,160Lu,36.1,s,EC = 100.00
71,89,160Lu,36.1,s,A< = 1.0E-4
71,89,160Lu,40,s,EC LE 100.00
71,89,160Lu,40,s,A
71,88,159Lu,12.1,s,EC = 100.00
71,88,159Lu,12.1,s,A = 0.10
71,83,154Lu,0,0,A?
71,83,154Lu,1.12,s,EC = 100.00
71,82,153Lu,0.9,s,A@ = 70.00
71,82,153Lu,0.9,s,EC AP 30.00
71,85,156Lu,494,ms,A@ = 95.00
71,85,156Lu,494,ms,EC AP 5.00
71,85,156Lu,198,ms,A = 100.00
71,84,155Lu,68,ms,A = 90.00
71,84,155Lu,68,ms,EC = 10.00
71,84,155Lu,138,ms,A = 76.00
71,84,155Lu,138,ms,EC = 24.00
71,84,155Lu,2.69,ms,A = 100.00
71,81,152Lu,0.7,s,EC = 100.00
71,81,152Lu,0.7,s,EP = 15.00
71,80,151Lu,80.6,ms,P = 63.40
71,80,151Lu,80.6,ms,EC = 36.60
71,98,169Lu,34.06,h,EC = 100.00
71,98,169Lu,160,s,IT = 100.00
71,97,168Lu,5.5,m,EC = 100.00
71,97,168Lu,6.7,m,EC AP 99.60
71,97,168Lu,6.7,m,IT LT 0.80
71,99,170Lu,2.012,d,EC = 100.00
71,99,170Lu,0.67,s,IT = 100.00
71,94,165Lu,10.74,m,EC = 100.00
71,93,164Lu,3.14,m,EC = 100.00
71,96,167Lu,51.5,m,EC = 100.00
71,96,167Lu,1,m,EC
71,96,167Lu,1,m,IT
71,95,166Lu,2.65,m,EC = 100.00
71,95,166Lu,1.41,m,EC = 58.00
71,95,166Lu,1.41,m,IT = 42.00
71,95,166Lu,2.12,m,EC AP 80.00
71,95,166Lu,2.12,m,IT LT 20.00
71,90,161Lu,77,s,EC = 100.00
71,90,161Lu,7.3,ms,IT
71,92,163Lu,3.97,m,EC = 100.00
71,91,162Lu,1.37,m,EC LE 100.00
71,91,162Lu,1.9,m,EC LE 100.00
71,91,162Lu,1.5,m,EC LE 100.00
71,79,150Lu,45,ms,P = 70.90
71,79,150Lu,45,ms,EC = 29.10
72,89,161Hf,18.4,s,EC AP 99.87
72,89,161Hf,18.4,s,A LT 0.13
72,87,159Hf,5.6,s,EC = 65.00
72,87,159Hf,5.6,s,A = 35.00
72,88,160Hf,13.6,s,EC = 99.30
72,88,160Hf,13.6,s,A = 0.70
72,85,157Hf,115,ms,A = 86.00
72,85,157Hf,115,ms,EC = 14.00
72,86,158Hf,2.85,s,EC = 55.70
72,86,158Hf,2.85,s,A = 44.30
72,83,155Hf,0.84,s,EC = 100.00
72,84,156Hf,23,ms,A = 100.00
72,84,156Hf,0.52,ms,A = 100.00
72,81,153Hf,60,ns,EC ?
72,82,154Hf,2,s,EC = 100.00
72,82,154Hf,2,s,A?
72,98,170Hf,16.01,h,EC = 100.00
72,99,171Hf,12.1,h,EC = 100.00
72,99,171Hf,29.5,s,IT LE 100.00
72,99,171Hf,29.5,s,EC
72,96,168Hf,25.95,m,EC = 100.00
72,97,169Hf,3.24,m,EC = 100.00
72,94,166Hf,6.77,m,EC = 100.00
72,95,167Hf,2.05,m,EC = 100.00
72,92,164Hf,111,s,EC = 100.00
72,93,165Hf,76,s,EC = 100.00
72,90,162Hf,39.4,s,EC = 99.99
72,90,162Hf,39.4,s,A = 8.0E-3
72,91,163Hf,40,s,EC = 100.00
72,91,163Hf,40,s,A LT 1.0E-4
72,109,181Hf,42.39,d,B- = 100.00
72,109,181Hf,1.5,ms,IT = 100.00
72,108,180Hf,0,0,0
72,108,180Hf,5.53,h,IT = 99.69
72,108,180Hf,5.53,h,B- = 0.31
72,107,179Hf,0,0,0
72,107,179Hf,18.67,s,IT = 100.00
72,107,179Hf,25.05,d,IT = 100.00
72,106,178Hf,0,0,0
72,106,178Hf,4,s,IT = 100.00
72,106,178Hf,31,y,IT = 100.00
72,105,177Hf,0,0,0
72,105,177Hf,1.09,s,IT = 100.00
72,105,177Hf,51.4,m,IT = 100.00
72,104,176Hf,0,0,0
72,103,175Hf,70,d,EC = 100.00
72,102,174Hf,2.00E+15,y,A = 100.00
72,101,173Hf,23.6,h,EC = 100.00
72,100,172Hf,1.87,y,EC = 100.00
72,110,182Hf,8.90E+06,y,B- = 100.00
72,110,182Hf,61.5,m,B- = 54.00
72,110,182Hf,61.5,m,IT = 46.00
72,118,190Hf,160,ns,B- = 100.00
72,117,189Hf,0,0,B- = 100.00
72,116,188Hf,0,0,B- = 100.00
72,115,187Hf,0.27,us,B- = 100.00
72,114,186Hf,2.6,m,B- = 100.00
72,113,185Hf,3.5,m,B- = 100.00
72,112,184Hf,4.12,h,B- = 100.00
72,112,184Hf,48,s,IT = 100.00
72,111,183Hf,1.018,h,B- = 100.00
72,111,183Hf,10,s,IT = 100.00
73,88,161Ta,0,0,A
73,88,161Ta,0,0,EC
73,88,161Ta,3.08,s,EC
73,88,161Ta,3.08,s,A
73,89,162Ta,3.57,s,EC = 99.93
73,89,162Ta,3.57,s,A = 0.07
73,86,159Ta,0.83,s,EC = 66.00
73,86,159Ta,0.83,s,A = 34.00
73,86,159Ta,0.56,s,A = 55.00
73,86,159Ta,0.56,s,EC = 45.00
73,87,160Ta,1.55,s,EC = 66.00
73,87,160Ta,1.55,s,A = 34.00
73,87,160Ta,1.7,s,A = 34.00
73,84,157Ta,10.1,ms,A = 96.60
73,84,157Ta,10.1,ms,P = 3.40
73,84,157Ta,4.3,ms,A = 100.00
73,84,157Ta,1.7,ms,A = 100.00
73,85,158Ta,55,ms,A AP 91.00
73,85,158Ta,55,ms,EC AP 9.00
73,85,158Ta,36.7,ms,A = 95.00
73,85,158Ta,36.7,ms,EC = 5.00
73,82,155Ta,2.9,ms,P = 100.00
73,83,156Ta,144,ms,P = 100.00
73,83,156Ta,144,ms,EC
73,83,156Ta,0.36,s,EC = 95.80
73,83,156Ta,0.36,s,P = 4.20
73,99,172Ta,36.8,m,EC = 100.00
73,97,170Ta,6.76,m,EC = 100.00
73,98,171Ta,23.3,m,EC = 100.00
73,95,168Ta,2,m,EC = 100.00
73,96,169Ta,4.9,m,EC = 100.00
73,93,166Ta,34.4,s,EC = 100.00
73,94,167Ta,80,s,EC = 100.00
73,91,164Ta,14.2,s,EC = 100.00
73,92,165Ta,31,s,EC = 100.00
73,90,163Ta,10.6,s,EC AP 99.80
73,90,163Ta,10.6,s,A AP 0.20
73,108,181Ta,0,0,0
73,107,180Ta,8.154,h,EC = 85.00
73,107,180Ta,8.154,h,B- = 15.00
73,107,180Ta,7.15E+15,y,EC ?
73,107,180Ta,7.15E+15,y,B- ?
73,107,180Ta,19.2,ns,B- ?
73,109,182Ta,114.74,d,B- = 100.00
73,109,182Ta,283,ms,IT = 100.00
73,109,182Ta,15.84,m,IT = 100.00
73,104,177Ta,56.56,h,EC = 100.00
73,103,176Ta,8.09,h,EC = 100.00
73,106,179Ta,1.82,y,EC = 100.00
73,106,179Ta,9,ms,IT = 100.00
73,106,179Ta,54.1,ms,IT = 100.00
73,105,178Ta,9.31,m,EC = 100.00
73,105,178Ta,2.36,h,EC = 100.00
73,105,178Ta,58,ms,IT = 100.00
73,105,178Ta,290,ms,IT = 100.00
73,100,173Ta,3.14,h,EC = 100.00
73,102,175Ta,10.5,h,EC = 100.00
73,101,174Ta,1.14,h,EC = 100.00
73,121,194Ta,160,ns,B- = 100.00
73,121,194Ta,160,ns,BN ?
73,120,193Ta,160,ns,B- = 100.00
73,120,193Ta,160,ns,BN ?
73,119,192Ta,2.2,s,B- = 100.00
73,118,191Ta,300,ns,B- = 100.00
73,115,188Ta,19.6,s,B- = 100.00
73,114,187Ta,2.3,m,B- = 100.00
73,114,187Ta,22,s,B- ?
73,114,187Ta,22,s,IT ?
73,114,187Ta,5,m,B- ?
73,114,187Ta,5,m,IT ?
73,117,190Ta,5.3,s,B- = 100.00
73,116,189Ta,300,ns,B- = 100.00
73,111,184Ta,8.7,h,B- = 100.00
73,110,183Ta,5.1,d,B- = 100.00
73,113,186Ta,10.5,m,B- = 100.00
73,113,186Ta,1.54,m,B- = 100.00
73,112,185Ta,49.4,m,B- = 100.00
73,112,185Ta,1,ms,B- = 100.00
74,117,191W,300,ns,B- = 100.00
74,118,192W,0,0,B- = 100.00
74,119,193W,300,ns,B- = 100.00
74,113,187W,24,h,B- = 100.00
74,114,188W,69.78,d,B- = 100.00
74,115,189W,10.7,m,B- = 100.00
74,116,190W,30,m,B- = 100.00
74,116,190W,3.1,ms,IT = 100.00
74,110,184W,0,0,0
74,111,185W,75.1,d,B- = 100.00
74,111,185W,1.67,m,IT = 100.00
74,112,186W,2.30E+19,y,2B-
74,112,186W,3,ms,IT
74,120,194W,300,ns,B- = 100.00
74,121,195W,160,ns,B- = 100.00
74,122,196W,160,ns,B- = 100.00
74,123,197W,160,ns,B- = 100.00
74,106,180W,6.60E+17,y,2EC = 100.00
74,106,180W,5.47,ms,IT = 100.00
74,107,181W,121.2,d,EC = 100.00
74,108,182W,0,0,0
74,109,183W,6.70E+20,y,A ?
74,109,183W,5.3,s,IT = 100.00
74,102,176W,2.5,h,EC = 100.00
74,103,177W,132,m,EC = 100.00
74,104,178W,21.6,d,EC = 100.00
74,105,179W,37.05,m,EC = 100.00
74,105,179W,6.4,m,IT = 99.71
74,105,179W,6.4,m,EC = 0.29
74,100,174W,33.2,m,EC = 100.00
74,101,175W,35.2,m,EC = 100.00
74,89,163W,2.67,s,EC = 86.00
74,89,163W,2.67,s,A = 14.00
74,88,162W,1.36,s,EC = 54.80
74,88,162W,1.36,s,A = 45.20
74,87,161W,409,ms,A = 73.00
74,87,161W,409,ms,EC = 27.00
74,86,160W,91,ms,A = 87.00
74,85,159W,7.3,ms,A AP 99.90
74,85,159W,7.3,ms,EC AP 0.10
74,84,158W,1.25,ms,A = 100.00
74,84,158W,0.143,ms,IT
74,84,158W,0.143,ms,A
74,83,157W,275,ms,EC ?
74,99,173W,7.6,m,EC = 100.00
74,98,172W,6.6,m,EC = 100.00
74,97,171W,2.38,m,EC = 100.00
74,96,170W,2.42,m,EC = 100.00
74,95,169W,74,s,EC = 100.00
74,94,168W,50.9,s,EC = 100.00
74,94,168W,50.9,s,A = 3.2E-3
74,93,167W,19.9,s,EC = 99.96
74,93,167W,19.9,s,A = 0.04
74,92,166W,19.2,s,EC = 99.96
74,92,166W,19.2,s,A = 0.04
74,91,165W,5.1,s,EC AP 99.80
74,91,165W,5.1,s,A LT 0.20
74,90,164W,6.3,s,EC = 96.20
74,90,164W,6.3,s,A = 3.80
75,118,193Re,0,0,B- = 100.00
75,119,194Re,5,s,B- = 100.00
75,119,194Re,25,s,B- AP 100.00
75,119,194Re,100,s,B- AP 100.00
75,116,191Re,9.8,m,B- = 100.00
75,117,192Re,16,s,B- = 100.00
75,110,185Re,0,0,0
75,111,186Re,3.7186,d,B- = 92.53
75,111,186Re,3.7186,d,EC = 7.47
75,111,186Re,2.00E+05,y,IT = 100.00
75,114,189Re,24.3,h,B- = 100.00
75,115,190Re,3.1,m,B- = 100.00
75,115,190Re,3.2,h,B- = 54.40
75,115,190Re,3.2,h,IT = 45.60
75,112,187Re,4.33E+10,y,B- = 100.00
75,112,187Re,4.33E+10,y,A LT 1.0E-4
75,113,188Re,17.003,h,B- = 100.00
75,113,188Re,18.59,m,IT = 100.00
75,121,196Re,3,s,B- = 100.00
75,122,197Re,160,ns,B- = 100.00
75,120,195Re,6,s,B- ? 100.00
75,123,198Re,160,ns,B- = 100.00
75,123,198Re,160,ns,BN ?
75,124,199Re,160,ns,B- = 100.00
75,124,199Re,160,ns,BN ?
75,107,182Re,64.2,h,EC = 100.00
75,107,182Re,14.14,h,EC = 100.00
75,108,183Re,70,d,EC = 100.00
75,108,183Re,7.8,ns,IT = 100.00
75,108,183Re,1.04,ms,IT = 100.00
75,108,183Re,10,ns,IT = 100.00
75,105,180Re,2.46,m,EC = 100.00
75,106,181Re,19.9,h,EC = 100.00
75,109,184Re,35.4,d,EC = 100.00
75,109,184Re,169,d,IT = 74.50
75,109,184Re,169,d,EC = 25.50
75,100,175Re,5.89,m,EC = 100.00
75,103,178Re,13.2,m,EC = 100.00
75,104,179Re,19.5,m,EC = 100.00
75,104,179Re,0.466,ms,IT = 100.00
75,101,176Re,5.3,m,EC = 100.00
75,102,177Re,14,m,EC = 100.00
75,89,164Re,0.85,s,A AP 58.00
75,89,164Re,0.85,s,EC AP 42.00
75,89,164Re,0.86,s,A AP 3.00
75,89,164Re,0.86,s,IT
75,88,163Re,390,ms,EC = 68.00
75,88,163Re,390,ms,A = 32.00
75,88,163Re,214,ms,A = 66.00
75,88,163Re,214,ms,EC = 34.00
75,87,162Re,107,ms,A = 94.00
75,87,162Re,107,ms,EC = 6.00
75,87,162Re,77,ms,A = 91.00
75,87,162Re,77,ms,EC = 9.00
75,86,161Re,0.44,ms,P = 100.00
75,86,161Re,0.44,ms,P = 100.00
75,86,161Re,0.44,ms,A< = 1.40
75,86,161Re,14.7,ms,A = 93.00
75,86,161Re,14.7,ms,P = 7.00
75,85,160Re,0.82,ms,P = 91.00
75,85,160Re,0.82,ms,A = 9.00
75,84,159Re,0,0,0
75,99,174Re,2.4,m,EC = 100.00
75,98,173Re,1.98,m,EC = 100.00
75,97,172Re,55,s,EC = 100.00
75,97,172Re,15,s,EC = 100.00
75,96,171Re,15.2,s,EC = 100.00
75,95,170Re,9.2,s,EC = 100.00
75,94,169Re,8.1,s,EC = 100.00
75,94,169Re,8.1,s,A LT 0.01
75,94,169Re,15.1,s,A AP 0.20
75,94,169Re,15.1,s,IT
75,94,169Re,15.1,s,EC
75,93,168Re,4.4,s,EC = 100.00
75,93,168Re,4.4,s,A AP 5.0E-3
75,92,167Re,5.9,s,EC AP 99.00
75,92,167Re,5.9,s,A AP 1.00
75,92,167Re,3.4,s,A = 100.00
75,91,166Re,2.25,s,EC AP 76.00
75,91,166Re,2.25,s,A LT 24.00
75,90,165Re,1.6,s,A
75,90,165Re,1.6,s,EC
75,90,165Re,1.74,s,EC = 87.00
75,90,165Re,1.74,s,A = 13.00
76,90,166Os,208,ms,A = 72.00
76,90,166Os,208,ms,EC = 28.00
76,91,167Os,0.81,s,A = 57.00
76,91,167Os,0.81,s,EC = 43.00
76,92,168Os,2.1,s,EC = 57.00
76,92,168Os,2.1,s,A = 43.00
76,93,169Os,3.43,s,EC = 86.30
76,93,169Os,3.43,s,A = 13.70
76,94,170Os,7.37,s,EC = 90.50
76,94,170Os,7.37,s,A = 9.50
76,95,171Os,8.3,s,EC = 98.20
76,95,171Os,8.3,s,A = 1.80
76,96,172Os,19.2,s,EC = 99.80
76,96,172Os,19.2,s,A = 0.20
76,97,173Os,22.4,s,EC = 99.6
76,97,173Os,22.4,s,A = 0.4
76,98,174Os,44,s,EC = 99.98
76,98,174Os,44,s,A = 0.02
76,99,175Os,1.4,m,EC = 100.00
76,85,161Os,640,us,A = 100.00
76,86,162Os,2.1,ms,A AP 99.00
76,87,163Os,5.5,ms,A = 100.00
76,87,163Os,5.5,ms,EC ?
76,88,164Os,21,ms,A = 98.00
76,88,164Os,21,ms,EC = 2.00
76,89,165Os,71,ms,A = 90.00
76,89,165Os,71,ms,EC = 10.00
76,126,202Os,160,ns,B- = 100.00
76,127,203Os,160,ns,B- = 100.00
76,127,203Os,160,ns,BN ?
76,120,196Os,34.9,m,B- = 100.00
76,121,197Os,2.8,m,B- = 100.00
76,122,198Os,0,0,B- = 100.00
76,123,199Os,5,s,B- = 100.00
76,124,200Os,6,s,B- = 100.00
76,125,201Os,160,ns,B- = 100.00
76,115,191Os,15.4,d,B- = 100.00
76,115,191Os,13.1,h,IT = 100.00
76,116,192Os,0,0,0
76,116,192Os,5.9,s,IT AP 87.00
76,116,192Os,5.9,s,B- LT 13.00
76,117,193Os,30.11,h,B- = 100.00
76,118,194Os,6,y,B- = 100.00
76,119,195Os,9,m,B-
76,110,186Os,2.00E+15,y,A = 100.00
76,111,187Os,0,0,0
76,112,188Os,0,0,0
76,113,189Os,0,0,0
76,113,189Os,5.81,h,IT = 100.00
76,114,190Os,0,0,0
76,114,190Os,9.9,m,IT = 100.00
76,104,180Os,21.5,m,EC = 100.00
76,105,181Os,105,m,EC = 100.00
76,105,181Os,2.7,m,EC = 100.00
76,105,181Os,2.7,m,IT LE 3.00
76,106,182Os,21.84,h,EC = 100.00
76,106,182Os,0.78,ms,IT = 100.00
76,107,183Os,13,h,EC = 100.00
76,107,183Os,9.9,h,IT = 100.00
76,107,183Os,9.9,h,EC = 85.00
76,107,183Os,9.9,h,IT = 15.00
76,108,184Os,5.60E+13,y,A
76,109,185Os,93.6,d,EC = 100.00
76,100,176Os,3.6,m,EC = 100.00
76,101,177Os,3,m,EC = 100.00
76,102,178Os,5,m,EC = 100.00
76,102,178Os,5,m,A
76,103,179Os,6.5,m,EC = 100.00
77,123,200Ir,300,ns,B- = 100.00
77,124,201Ir,300,ns,B- = 100.00
77,121,198Ir,8,s,B- = 100.00
77,122,199Ir,6,s,B- = 100.00
77,120,197Ir,5.8,m,B- = 100.00
77,120,197Ir,8.9,m,B- = 99.75
77,120,197Ir,8.9,m,IT = 0.25
77,127,204Ir,160,ns,B- = 100.00
77,127,204Ir,160,ns,BN ?
77,128,205Ir,160,ns,B- = 100.00
77,128,205Ir,160,ns,BN ?
77,125,202Ir,11,s,B- = 100.00
77,126,203Ir,160,ns,B- = 100.00
77,112,189Ir,13.2,d,EC = 100.00
77,112,189Ir,13.3,ms,IT = 100.00
77,112,189Ir,3.7,ms,IT = 100.00
77,113,190Ir,11.78,d,EC = 100.00
77,113,190Ir,1.12,h,IT = 100.00
77,113,190Ir,3.087,h,EC = 91.40
77,113,190Ir,3.087,h,IT = 8.60
77,110,187Ir,10.5,h,EC = 100.00
77,110,187Ir,30.3,ms,IT = 100.00
77,111,188Ir,41.5,h,EC = 100.00
77,111,188Ir,4.2,ms,EC ?
77,111,188Ir,4.2,ms,IT
77,118,195Ir,2.29,h,B- = 100.00
77,118,195Ir,3.67,h,B- = 95.00
77,118,195Ir,3.67,h,IT = 5.00
77,119,196Ir,52,s,B- = 100.00
77,119,196Ir,1.4,h,B- = 100.00
77,119,196Ir,1.4,h,IT LT 0.30
77,116,193Ir,0,0,0
77,116,193Ir,10.53,d,IT = 100.00
77,117,194Ir,19.28,h,B- = 100.00
77,117,194Ir,31.85,ms,IT = 100.00
77,117,194Ir,171,d,B- = 100.00
77,114,191Ir,0,0,0
77,114,191Ir,4.899,s,IT = 100.00
77,114,191Ir,5.5,s,IT = 100.00
77,115,192Ir,73.829,d,B- = 95.24
77,115,192Ir,73.829,d,EC = 4.76
77,115,192Ir,1.45,m,IT = 99.98
77,115,192Ir,1.45,m,B- = 0.02
77,115,192Ir,241,y,IT = 100.00
77,101,178Ir,12,s,EC = 100.00
77,102,179Ir,79,s,EC = 100.00
77,100,177Ir,30,s,EC = 99.94
77,100,177Ir,30,s,A = 0.06
77,109,186Ir,16.64,h,EC = 100.00
77,109,186Ir,1.9,h,EC AP 75.00
77,109,186Ir,1.9,h,IT AP 25.00
77,107,184Ir,3.09,h,EC = 100.00
77,108,185Ir,14.4,h,EC = 100.00
77,105,182Ir,15,m,EC = 100.00
77,106,183Ir,58,m,EC = 100.00
77,103,180Ir,1.5,m,EC = 100.00
77,104,181Ir,4.9,m,EC = 100.00
77,90,167Ir,30,ms,A = 48.00
77,90,167Ir,30,ms,P = 32.00
77,90,167Ir,30,ms,EC = 20.00
77,90,167Ir,28.2,ms,A = 80.00
77,90,167Ir,28.2,ms,EC = 20.00
77,90,167Ir,28.2,ms,P = 0.40
77,91,168Ir,222,ms,A LE 100.00
77,91,168Ir,222,ms,EC
77,91,168Ir,222,ms,P
77,91,168Ir,159,ms,A = 77.00
77,91,168Ir,159,ms,EC LE 23.00
77,91,168Ir,159,ms,P
77,92,169Ir,0.57,s,A = 45.00
77,92,169Ir,0.57,s,EC ?
77,92,169Ir,0.57,s,P ?
77,92,169Ir,0.28,s,A = 79.00
77,92,169Ir,0.28,s,EC ?
77,92,169Ir,0.28,s,P ?
77,93,170Ir,0.87,s,EC = 94.80
77,93,170Ir,0.87,s,A = 5.20
77,93,170Ir,811,ms,IT LE 62.00
77,93,170Ir,811,ms,EC LE 62.00
77,93,170Ir,811,ms,A = 38.00
77,94,171Ir,3.2,s,A AP 0.00
77,94,171Ir,3.2,s,P
77,94,171Ir,3.2,s,EC
77,94,171Ir,1.4,s,A = 58.00
77,94,171Ir,1.4,s,P LE 42.00
77,94,171Ir,1.4,s,EC LE 42.00
77,95,172Ir,4.4,s,EC = 98.00
77,95,172Ir,4.4,s,A AP 2.00
77,95,172Ir,2.19,s,EC = 77.00
77,95,172Ir,2.19,s,A = 23.00
77,96,173Ir,9,s,EC AP 93.00
77,96,173Ir,9,s,A LT 7.00
77,96,173Ir,2.2,s,EC = 88.00
77,96,173Ir,2.2,s,A = 12.00
77,97,174Ir,7.9,s,EC = 99.50
77,97,174Ir,7.9,s,A = 0.50
77,97,174Ir,4.9,s,EC = 97.50
77,97,174Ir,4.9,s,A = 2.50
77,98,175Ir,9,s,EC = 99.15
77,98,175Ir,9,s,A = 0.85
77,99,176Ir,8.6,s,EC = 96.90
77,99,176Ir,8.6,s,A = 3.10
77,86,163Ir,0,0,0
77,87,164Ir,70,us,P AP 0.00
77,87,164Ir,70,us,A ?
77,87,164Ir,70,us,EC ?
77,88,165Ir,1,us,P ?
77,88,165Ir,1,us,A ?
77,88,165Ir,0.3,ms,P = 87.00
77,88,165Ir,0.3,ms,A = 13.00
77,89,166Ir,10.5,ms,A = 93.00
77,89,166Ir,10.5,ms,P = 7.00
77,89,166Ir,15.1,ms,A = 98.20
77,89,166Ir,15.1,ms,P = 1.80
78,130,208Pt,160,ns,B- = 100.00
78,130,208Pt,160,ns,BN ?
78,100,178Pt,20.7,s,EC = 92.30
78,100,178Pt,20.7,s,A = 7.70
78,101,179Pt,21.2,s,EC = 99.76
78,101,179Pt,21.2,s,A = 0.24
78,106,184Pt,17.3,m,EC = 100.00
78,106,184Pt,17.3,m,A AP 1.0E-3
78,106,184Pt,1.01,ms,IT = 100.00
78,107,185Pt,70.9,m,EC LT 100.00
78,107,185Pt,33,m,EC = 99.00
78,107,185Pt,33,m,IT LT 2.00
78,108,186Pt,2.08,h,EC = 100.00
78,108,186Pt,2.08,h,A AP 1.4E-4
78,109,187Pt,2.35,h,EC = 100.00
78,102,180Pt,56,s,EC = 100.00
78,102,180Pt,56,s,A AP 0.30
78,103,181Pt,52,s,EC = 100.00
78,103,181Pt,52,s,A AP 0.08
78,104,182Pt,2.67,m,EC = 99.96
78,104,182Pt,2.67,m,A = 0.04
78,105,183Pt,43,s,EC = 100.00
78,105,183Pt,43,s,A AP 1.3E-3
78,105,183Pt,43,s,EC = 100.00
78,105,183Pt,43,s,A LT 4.0E-4
78,105,183Pt,43,s,IT
78,110,188Pt,10.2,d,EC = 100.00
78,110,188Pt,10.2,d,A = 2.6E-5
78,111,189Pt,10.87,h,EC = 100.00
78,112,190Pt,6.50E+11,y,A = 100.00
78,117,195Pt,0,0,0
78,117,195Pt,4.01,d,IT = 100.00
78,118,196Pt,0,0,0
78,119,197Pt,19.8915,h,B- = 100.00
78,119,197Pt,95.41,m,IT = 96.70
78,119,197Pt,95.41,m,B- = 3.30
78,113,191Pt,2.83,d,EC = 100.00
78,114,192Pt,0,0,0
78,115,193Pt,50,y,EC = 100.00
78,115,193Pt,4.33,d,IT = 100.00
78,116,194Pt,0,0,0
78,120,198Pt,0,0,2B- ?
78,121,199Pt,30.8,m,B- = 100.00
78,121,199Pt,13.6,s,IT = 100.00
78,122,200Pt,12.6,h,B- = 100.00
78,123,201Pt,2.5,m,B- = 100.00
78,128,206Pt,160,ns,B- = 100.00
78,128,206Pt,160,ns,BN ?
78,129,207Pt,160,ns,B- = 100.00
78,129,207Pt,160,ns,BN ?
78,124,202Pt,44,h,B- = 100.00
78,124,202Pt,0.28,ms,IT = 100.00
78,125,203Pt,10,s,B- = 100.00
78,126,204Pt,10.3,s,B- = 100.00
78,127,205Pt,300,ns,B- = 100.00
78,88,166Pt,300,us,A = 100.00
78,87,165Pt,0,0,0
78,89,167Pt,0.78,ms,A = 100.00
78,91,169Pt,6.99,ms,A = 100.00
78,90,168Pt,2.02,ms,A = 100.00
78,93,171Pt,45.5,ms,A = 90.00
78,93,171Pt,45.5,ms,EC = 10.00
78,92,170Pt,13.8,ms,A = 98.00
78,92,170Pt,13.8,ms,EC
78,95,173Pt,382,ms,A = 86.00
78,95,173Pt,382,ms,EC ? 16.00
78,94,172Pt,97.6,ms,A = 94.00
78,94,172Pt,97.6,ms,EC = 6.00
78,97,175Pt,2.53,s,A = 64.00
78,97,175Pt,2.53,s,EC = 36.00
78,96,174Pt,0.889,s,A = 76.00
78,96,174Pt,0.889,s,EC = 24.00
78,99,177Pt,10.6,s,EC = 94.30
78,99,177Pt,10.6,s,A = 5.70
78,98,176Pt,6.33,s,EC = 60.00
78,98,176Pt,6.33,s,A = 40.00
79,90,169Au,0,0,P ?
79,90,169Au,0,0,A ?
79,92,171Au,17,us,P = 100.00
79,92,171Au,17,us,A
79,92,171Au,1.02,ms,A = 54.00
79,92,171Au,1.02,ms,P = 46.00
79,91,170Au,286,us,P = 89.00
79,91,170Au,286,us,A = 11.00
79,91,170Au,617,us,P = 58.00
79,91,170Au,617,us,A = 42.00
79,94,173Au,26.3,ms,A = 94.00
79,94,173Au,26.3,ms,EC ?
79,94,173Au,26.3,ms,P ?
79,94,173Au,12.2,ms,A = 92.00
79,94,173Au,12.2,ms,P ?
79,94,173Au,12.2,ms,EC ?
79,93,172Au,22,ms,A = 100.00
79,93,172Au,22,ms,EC
79,93,172Au,22,ms,P
79,93,172Au,7.7,ms,A = 100.00
79,93,172Au,7.7,ms,P< = 0.02
